what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.smartEnter",1378425761132
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1378425762427
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1378425772671
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1378425780333
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1378425789158
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1378425790273
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378425793282
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378425811321
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1378425835343
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378425836018
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378425837194
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378425849084
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378425855215
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378425931955
